date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,sla_breach_shipments,sla_breach_pct,shipping_cost,avg_shipping_cost,avg_transit_days,avg_delay_days
20241103,2024-11-03,2024,4,11,November,44,688,567,1606764.3,1467288.18,2132.69,684,562,523,40,5.85,135560.48,198.19,4.79,-0.02
20240103,2024-01-03,2024,1,1,January,1,240,192,570089.33,517605.42,2156.69,273,237,225,13,4.76,54289.24,198.86,4.87,-0.07
20220724,2022-07-24,2022,3,7,July,29,246,214,647609.03,585547.34,2380.27,265,228,214,14,5.28,53824.64,203.11,5.19,-0.09
20241222,2024-12-22,2024,4,12,December,51,455,378,1224682.08,1103985.37,2426.34,485,420,381,41,8.45,92987.27,191.73,4.97,0.02
20250430,2025-04-30,2025,2,4,April,18,271,218,666036.32,605111.85,2232.89,252,211,198,13,5.16,49846.63,197.8,4.68,0.03
20250910,2025-09-10,2025,3,9,September,37,283,227,706582.18,641551.63,2266.97,336,280,251,29,8.63,65556.93,195.11,5.05,0.06
20231106,2023-11-06,2023,4,11,November,45,725,585,1764668.42,1601061.01,2208.36,741,622,565,58,7.83,150412.75,202.99,5.04,0.04
20221203,2022-12-03,2022,4,12,December,48,448,374,1064987.94,970230.34,2165.69,486,414,387,27,5.56,97821.14,201.28,5.15,-0.01
20240502,2024-05-02,2024,2,5,May,18,271,221,652198.95,591210.53,2181.59,269,227,213,15,5.58,51099.1,189.96,5.07,-0.05
20220325,2022-03-25,2022,1,3,March,12,242,208,559706.78,512331.38,2117.07,247,209,193,16,6.48,50685.43,205.2,5.13,0.0
20230724,2023-07-24,2023,3,7,July,30,292,237,710451.28,645303.37,2209.94,283,229,213,18,6.36,56518.06,199.71,5.16,-0.05
20220913,2022-09-13,2022,3,9,September,37,287,238,704374.93,639437.43,2228.0,259,220,209,12,4.63,48699.59,188.03,4.95,-0.04
20240802,2024-08-02,2024,3,8,August,31,285,242,722637.97,651775.17,2286.93,265,219,203,16,6.04,51312.84,193.63,5.01,0.01
20240909,2024-09-09,2024,3,9,September,37,318,249,817189.52,748645.98,2354.23,300,252,228,24,8.0,58594.16,195.31,4.96,-0.01
20220117,2022-01-17,2022,1,1,January,3,213,180,516220.78,474311.47,2226.81,210,175,155,21,10.0,43427.44,206.8,4.91,0.06
20231028,2023-10-28,2023,4,10,October,43,573,475,1399696.24,1273001.86,2221.64,531,442,399,44,8.29,103580.49,195.07,4.92,0.03
20240101,2024-01-01,2024,1,1,January,1,209,169,523139.15,464582.64,2222.88,392,331,301,31,7.91,77097.96,196.68,5.06,0.01
20231121,2023-11-21,2023,4,11,November,47,743,624,1850628.16,1674165.25,2253.25,719,600,554,46,6.4,143559.64,199.67,4.92,-0.05
20240813,2024-08-13,2024,3,8,August,33,306,260,813525.83,739266.73,2415.9,311,263,247,16,5.14,63690.84,204.79,5.06,-0.03
20240924,2024-09-24,2024,3,9,September,39,342,283,836687.95,762799.93,2230.41,309,251,227,25,8.09,58727.43,190.06,4.87,0.02
20220320,2022-03-20,2022,1,3,March,11,217,172,557146.55,501886.68,2312.84,240,200,183,18,7.5,46198.17,192.49,5.33,0.0
20220808,2022-08-08,2022,3,8,August,32,310,265,710232.2,631023.61,2035.56,252,207,198,10,3.97,48745.91,193.44,4.94,-0.01
20251204,2025-12-04,2025,4,12,December,49,451,380,1146802.97,1033087.82,2290.66,482,406,369,39,8.09,89782.16,186.27,4.54,-0.01
20230203,2023-02-03,2023,1,2,February,5,205,165,471483.88,429059.33,2092.97,221,187,169,18,8.14,42214.48,191.02,4.65,0.08
20221024,2022-10-24,2022,4,10,October,43,596,475,1490032.49,1363143.69,2287.15,527,454,418,37,7.02,103919.75,197.19,5.0,-0.02
20241115,2024-11-15,2024,4,11,November,46,709,584,1791391.18,1622732.68,2288.76,744,642,597,46,6.18,143716.4,193.17,4.86,0.01
20241209,2024-12-09,2024,4,12,December,50,477,380,1176100.32,1054471.92,2210.63,492,416,385,33,6.71,94833.65,192.75,4.76,-0.02
20250613,2025-06-13,2025,2,6,June,24,265,217,668616.75,600885.64,2267.49,242,207,194,14,5.79,48637.78,200.98,4.89,0.02
20220226,2022-02-26,2022,1,2,February,8,201,171,465048.34,423391.11,2106.42,191,165,147,20,10.47,35870.16,187.8,4.72,0.12
20251004,2025-10-04,2025,4,10,October,40,548,450,1404836.17,1277799.35,2331.75,607,509,470,41,6.75,116618.68,192.12,4.9,-0.02
20230130,2023-01-30,2023,1,1,January,5,236,190,575027.97,525863.61,2228.24,241,203,194,9,3.73,48001.76,199.18,4.88,-0.11
20221121,2022-11-21,2022,4,11,November,47,719,578,1805347.02,1646175.21,2289.53,765,660,619,44,5.75,147932.62,193.38,4.92,-0.05
20250201,2025-02-01,2025,1,2,February,5,237,195,599871.02,544933.95,2299.3,213,183,174,9,4.23,43761.05,205.45,4.73,-0.04
20220813,2022-08-13,2022,3,8,August,32,279,228,690503.48,623102.26,2233.34,266,214,193,21,7.89,53003.54,199.26,4.83,0.05
20250527,2025-05-27,2025,2,5,May,22,267,224,662217.99,600689.03,2249.77,272,223,204,19,6.99,54204.01,199.28,5.13,0.08
20250727,2025-07-27,2025,3,7,July,30,290,232,679053.55,625122.02,2155.59,303,240,225,16,5.28,62721.89,207.0,4.97,-0.04
20220527,2022-05-27,2022,2,5,May,21,310,255,773292.16,697345.19,2249.5,256,213,197,17,6.64,52199.44,203.9,4.94,-0.05
20250917,2025-09-17,2025,3,9,September,38,320,242,915597.23,816771.26,2552.41,325,278,254,24,7.38,62007.27,190.79,4.8,0.01
20240928,2024-09-28,2024,3,9,September,39,291,243,733884.1,663379.55,2279.65,265,222,203,19,7.17,51277.01,193.5,4.87,-0.01
20240624,2024-06-24,2024,2,6,June,26,267,218,725241.8,662550.7,2481.46,265,217,202,15,5.66,51697.32,195.08,4.85,0.04
20250817,2025-08-17,2025,3,8,August,33,287,233,706033.29,647711.22,2256.83,307,251,230,22,7.17,59759.5,194.66,4.72,0.0
20220430,2022-04-30,2022,2,4,April,17,248,200,562815.73,508612.35,2050.86,265,221,206,15,5.66,55312.48,208.73,5.25,-0.01
20240717,2024-07-17,2024,3,7,July,29,257,220,736404.39,663990.91,2583.62,290,241,229,13,4.48,59367.47,204.72,5.04,-0.03
20231207,2023-12-07,2023,4,12,December,49,429,345,1094196.13,995941.47,2321.54,433,352,323,29,6.7,84485.39,195.12,4.97,-0.01
20220602,2022-06-02,2022,2,6,June,22,263,221,645413.5,586548.54,2230.22,261,219,209,10,3.83,54356.72,208.26,4.91,-0.06
20221112,2022-11-12,2022,4,11,November,45,709,575,1697856.7,1545544.18,2179.89,724,618,574,46,6.35,141039.35,194.81,4.89,-0.06
20230108,2023-01-08,2023,1,1,January,1,206,172,513774.35,463904.81,2251.97,212,171,161,10,4.72,43312.6,204.3,5.11,-0.03
20230725,2023-07-25,2023,3,7,July,30,260,208,663843.67,606848.46,2334.03,293,252,236,16,5.46,58593.91,199.98,4.88,-0.05
20240822,2024-08-22,2024,3,8,August,34,307,241,750855.14,684722.76,2230.37,302,251,225,28,9.27,64361.36,213.12,5.04,0.02
20230428,2023-04-28,2023,2,4,April,17,257,214,657176.53,602235.04,2343.33,263,217,199,19,7.22,50768.78,193.04,4.98,0.01
20250810,2025-08-10,2025,3,8,August,32,310,253,852966.59,783087.84,2526.09,311,255,236,19,6.11,57849.48,186.01,4.69,-0.0
20241225,2024-12-25,2024,4,12,December,52,463,380,1175733.3,1068050.26,2306.8,479,413,381,33,6.89,93764.23,195.75,4.99,-0.01
20231231,2023-12-31,2023,4,12,December,52,433,346,1088396.2,984535.25,2273.75,467,402,367,36,7.71,92096.73,197.21,4.92,0.03
20250712,2025-07-12,2025,3,7,July,28,279,232,741698.12,670567.68,2403.47,277,225,209,16,5.78,60595.77,218.76,5.17,-0.06
20251221,2025-12-21,2025,4,12,December,51,467,382,1187628.99,1064492.68,2279.43,485,409,374,36,7.42,92823.82,191.39,4.8,0.01
20231222,2023-12-22,2023,4,12,December,51,468,392,1185483.77,1054273.08,2252.72,446,364,327,39,8.74,87045.9,195.17,4.82,0.03
20251028,2025-10-28,2025,4,10,October,44,570,478,1489357.5,1358159.12,2382.74,579,491,454,37,6.39,111716.39,192.95,4.7,-0.06
20230823,2023-08-23,2023,3,8,August,34,288,237,731697.04,675179.7,2344.37,289,254,230,25,8.65,54968.62,190.2,4.76,0.02
20240420,2024-04-20,2024,2,4,April,16,285,234,744631.33,672896.28,2361.04,276,231,207,24,8.7,60079.54,217.68,5.18,0.01
20250223,2025-02-23,2025,1,2,February,8,195,159,457568.66,416847.53,2137.68,209,175,155,21,10.05,39314.97,188.11,5.16,0.06
20230718,2023-07-18,2023,3,7,July,29,295,243,745412.69,677643.96,2297.1,294,246,223,24,8.16,56000.08,190.48,4.97,0.05
20250901,2025-09-01,2025,3,9,September,36,351,280,826823.62,750203.68,2137.33,293,243,225,20,6.83,57231.54,195.33,4.95,-0.0
20241208,2024-12-08,2024,4,12,December,49,472,384,1157320.31,1047961.71,2220.26,466,389,359,30,6.44,89290.82,191.61,4.82,-0.01
20240414,2024-04-14,2024,2,4,April,15,236,182,544123.94,485124.58,2055.61,243,199,184,15,6.17,49188.57,202.42,5.16,0.01
20221002,2022-10-02,2022,4,10,October,39,579,480,1437829.85,1295236.87,2237.02,478,414,381,35,7.32,95712.33,200.23,4.98,-0.0
20230927,2023-09-27,2023,3,9,September,39,264,214,618854.85,563056.14,2132.79,317,274,253,23,7.26,60933.43,192.22,4.72,0.0
20250214,2025-02-14,2025,1,2,February,7,205,168,444628.29,405914.85,1980.07,197,162,146,16,8.12,40102.4,203.57,4.97,-0.04
20231227,2023-12-27,2023,4,12,December,52,466,391,1168292.31,1066091.24,2287.75,446,366,345,21,4.71,84807.71,190.15,4.74,-0.05
20230619,2023-06-19,2023,2,6,June,25,271,222,706775.74,636160.1,2347.45,265,207,189,18,6.79,52066.94,196.48,4.84,-0.0
20231119,2023-11-19,2023,4,11,November,46,690,562,1654643.52,1499449.27,2173.11,733,621,577,47,6.41,140615.21,191.84,4.77,-0.01
20240131,2024-01-31,2024,1,1,January,5,222,172,544409.09,487657.6,2196.66,227,200,188,12,5.29,44816.06,197.43,4.89,-0.02
20251019,2025-10-19,2025,4,10,October,42,553,465,1354490.74,1216961.06,2200.65,567,465,426,39,6.88,111435.18,196.53,5.07,0.02
20241030,2024-10-30,2024,4,10,October,44,586,486,1357264.12,1239849.31,2115.78,554,473,440,35,6.32,105653.39,190.71,4.73,-0.05
20251231,2025-12-31,2025,4,12,December,1,453,354,1177830.7,1061462.26,2343.18,479,407,374,34,7.1,93318.19,194.82,4.81,-0.02
20241101,2024-11-01,2024,4,11,November,44,728,598,1864547.37,1681371.58,2309.58,604,501,453,52,8.61,122430.01,202.7,5.21,0.05
20251201,2025-12-01,2025,4,12,December,49,485,398,1124890.86,1018326.11,2099.64,668,556,505,55,8.23,129356.28,193.65,4.92,0.02
20230622,2023-06-22,2023,2,6,June,25,265,215,672585.01,605458.12,2284.75,258,224,213,11,4.26,50996.74,197.66,4.9,-0.04
20251210,2025-12-10,2025,4,12,December,50,471,391,1074222.41,982564.84,2086.12,433,371,340,32,7.39,84806.86,195.86,5.02,0.01
20250807,2025-08-07,2025,3,8,August,32,287,239,679926.04,611416.23,2130.37,253,213,200,14,5.53,50627.57,200.11,4.74,-0.02
20250923,2025-09-23,2025,3,9,September,39,321,247,845120.61,759536.05,2366.16,328,273,256,18,5.49,64934.31,197.97,4.9,-0.08
20221208,2022-12-08,2022,4,12,December,49,428,349,1144475.91,1038388.28,2426.14,445,377,356,21,4.72,83333.21,187.27,4.7,-0.06
20230603,2023-06-03,2023,2,6,June,22,263,217,626321.93,569904.89,2166.94,274,228,211,17,6.2,50842.44,185.56,4.95,-0.03
20251207,2025-12-07,2025,4,12,December,49,484,394,1238944.3,1129091.07,2332.83,463,401,375,27,5.83,92139.6,199.01,4.99,-0.03
20240123,2024-01-23,2024,1,1,January,4,242,190,578569.49,523370.78,2162.69,211,175,163,12,5.69,42105.17,199.55,4.97,-0.04
20250714,2025-07-14,2025,3,7,July,29,268,227,629895.67,575531.08,2147.5,265,231,219,12,4.53,50153.15,189.26,4.72,-0.07
20240701,2024-07-01,2024,3,7,July,27,266,214,655915.98,594626.78,2235.44,253,206,182,25,9.88,48834.78,193.02,5.0,0.03
20251022,2025-10-22,2025,4,10,October,43,558,464,1380870.37,1255151.17,2249.37,523,452,414,38,7.27,106021.11,202.72,5.15,-0.02
20230721,2023-07-21,2023,3,7,July,29,277,222,713390.41,642984.72,2321.24,261,218,195,23,8.81,49563.96,189.9,5.04,0.08
20220211,2022-02-11,2022,1,2,February,6,203,169,500836.94,458082.56,2256.56,196,169,161,8,4.08,40704.57,207.68,4.9,-0.12
20220119,2022-01-19,2022,1,1,January,3,208,174,545204.17,492072.87,2365.73,252,222,203,20,7.94,51800.04,205.56,5.11,0.03
20240612,2024-06-12,2024,2,6,June,24,248,201,645291.23,584580.73,2357.18,218,183,167,17,7.8,45510.75,208.76,5.14,-0.01
20240324,2024-03-24,2024,1,3,March,12,225,189,547935.12,495979.17,2204.35,240,202,184,18,7.5,43834.46,182.64,4.66,-0.08
20220826,2022-08-26,2022,3,8,August,34,305,252,760796.06,694493.49,2277.03,308,253,235,19,6.17,58914.42,191.28,4.66,-0.01
20220312,2022-03-12,2022,1,3,March,10,249,197,680156.23,611792.32,2457.0,251,216,201,15,5.98,47460.74,189.09,4.92,-0.05
20241201,2024-12-01,2024,4,12,December,48,481,410,1217802.61,1106419.95,2300.25,647,548,504,45,6.96,122304.49,189.03,4.87,-0.03
20250514,2025-05-14,2025,2,5,May,20,265,205,727023.79,655826.97,2474.82,242,210,186,24,9.92,45775.49,189.15,4.85,0.06
20240725,2024-07-25,2024,3,7,July,30,270,220,707498.51,638423.11,2364.53,294,248,229,21,7.14,60903.63,207.16,4.8,0.02
20240730,2024-07-30,2024,3,7,July,31,261,212,652424.81,580631.81,2224.64,291,244,231,14,4.81,58050.83,199.49,5.03,-0.04
20250321,2025-03-21,2025,1,3,March,12,233,184,547604.66,497767.82,2136.34,252,210,193,18,7.14,49181.65,195.17,4.79,-0.02
20230822,2023-08-22,2023,3,8,August,34,304,258,790837.45,710303.26,2336.52,282,222,195,28,9.93,57314.36,203.24,5.19,0.11
20230905,2023-09-05,2023,3,9,September,36,313,261,788258.62,720162.62,2300.84,298,260,236,24,8.05,61220.52,205.44,5.0,0.06
20240629,2024-06-29,2024,2,6,June,26,233,201,594936.34,538792.64,2312.41,259,217,203,16,6.18,50290.65,194.17,4.91,-0.05
20230429,2023-04-29,2023,2,4,April,17,252,207,653292.82,586293.07,2326.56,244,210,195,16,6.56,51032.67,209.15,4.82,-0.04
20220930,2022-09-30,2022,3,9,September,39,317,255,819947.37,738745.36,2330.43,282,236,217,21,7.45,56996.67,202.12,5.07,0.02
20230504,2023-05-04,2023,2,5,May,18,259,212,626504.86,568085.62,2193.38,263,229,210,19,7.22,55274.26,210.17,4.8,0.03
20250602,2025-06-02,2025,2,6,June,23,264,211,647302.99,587983.77,2227.21,261,226,213,14,5.36,55704.41,213.43,5.17,-0.06
20240820,2024-08-20,2024,3,8,August,34,299,255,723918.33,662509.68,2215.75,293,243,226,17,5.8,61923.88,211.34,4.85,-0.05
20241206,2024-12-06,2024,4,12,December,49,449,362,1070170.53,973920.83,2169.09,422,360,334,27,6.4,82225.63,194.85,4.87,-0.01
20230327,2023-03-27,2023,1,3,March,13,233,200,583052.33,527588.0,2264.33,261,219,206,15,5.75,50145.66,192.13,4.88,-0.01
20251021,2025-10-21,2025,4,10,October,43,545,451,1374306.77,1257461.33,2307.27,534,463,424,42,7.87,104691.52,196.05,4.89,0.01
20241227,2024-12-27,2024,4,12,December,52,474,388,1159392.98,1061825.93,2240.14,427,360,328,32,7.49,85887.8,201.14,5.13,0.05
20240523,2024-05-23,2024,2,5,May,21,235,194,556773.1,496411.28,2112.39,255,214,195,19,7.45,50607.48,198.46,4.74,0.02
20250415,2025-04-15,2025,2,4,April,16,246,201,602959.86,547837.99,2226.98,273,233,219,14,5.13,54841.37,200.88,5.18,-0.04
20220217,2022-02-17,2022,1,2,February,7,178,149,510333.74,457805.75,2571.94,175,137,129,8,4.57,35855.97,204.89,4.99,-0.07
20240201,2024-02-01,2024,1,2,February,5,237,209,615686.21,567273.57,2393.56,229,189,177,12,5.24,45052.31,196.73,4.87,0.0
20220404,2022-04-04,2022,2,4,April,14,267,209,681226.67,616920.99,2310.57,245,207,198,9,3.67,48773.98,199.08,4.77,-0.12
20250106,2025-01-06,2025,1,1,January,2,223,191,530086.21,480900.87,2156.51,239,194,183,11,4.6,51783.78,216.67,5.15,-0.02
20220802,2022-08-02,2022,3,8,August,31,268,219,619525.46,571015.26,2130.65,273,245,219,27,9.89,55187.03,202.15,5.08,0.04
20240904,2024-09-04,2024,3,9,September,36,319,261,742523.43,683371.32,2142.23,321,276,251,25,7.79,62274.73,194.0,4.7,0.0
20240105,2024-01-05,2024,1,1,January,1,199,162,450299.05,407682.92,2048.66,225,196,176,22,9.78,47096.96,209.32,4.93,0.03
20220817,2022-08-17,2022,3,8,August,33,312,256,828694.73,751465.42,2408.54,300,254,237,21,7.0,61093.13,203.64,5.1,0.0
20250503,2025-05-03,2025,2,5,May,18,260,199,658686.05,600739.76,2310.54,232,195,178,17,7.33,43310.9,186.68,4.66,0.04
20230121,2023-01-21,2023,1,1,January,3,222,190,531365.63,484222.27,2181.18,227,181,162,20,8.81,46969.14,206.91,4.89,0.04
20240710,2024-07-10,2024,3,7,July,28,278,231,685183.97,625201.17,2248.93,287,236,224,14,4.88,56178.48,195.74,4.85,-0.01
20240102,2024-01-02,2024,1,1,January,1,233,196,541123.87,489045.3,2098.91,268,232,218,15,5.6,52125.67,194.5,5.02,-0.05
20220824,2022-08-24,2022,3,8,August,34,287,240,717034.89,645929.65,2250.63,275,224,209,17,6.18,54613.67,198.6,4.78,-0.07
20240602,2024-06-02,2024,2,6,June,22,256,217,640381.93,581638.42,2272.03,257,228,212,16,6.23,50289.27,195.68,4.65,0.02
20230220,2023-02-20,2023,1,2,February,8,232,204,569145.71,518922.44,2236.73,218,174,160,14,6.42,42859.25,196.6,4.95,0.02
20240705,2024-07-05,2024,3,7,July,27,293,237,805704.71,716178.9,2444.3,292,254,240,15,5.14,59963.12,205.35,4.84,-0.11
20230422,2023-04-22,2023,2,4,April,16,261,213,659450.23,602748.83,2309.38,272,227,210,17,6.25,49314.81,181.3,4.69,-0.03
20240503,2024-05-03,2024,2,5,May,18,269,217,670109.25,606409.75,2254.31,268,229,211,19,7.09,51563.63,192.4,4.98,-0.03
20230817,2023-08-17,2023,3,8,August,33,307,244,724000.32,653709.4,2129.35,297,233,211,23,7.74,58644.46,197.46,4.87,0.05
20250907,2025-09-07,2025,3,9,September,36,322,272,827997.0,740603.51,2300.01,309,267,250,17,5.5,60569.39,196.02,4.83,-0.15
20230329,2023-03-29,2023,1,3,March,13,268,213,664914.03,603618.62,2252.31,240,192,178,16,6.67,50278.56,209.49,5.13,-0.03
20250623,2025-06-23,2025,2,6,June,26,268,205,668643.58,598813.67,2234.38,266,224,207,17,6.39,53530.85,201.24,5.15,-0.04
20220114,2022-01-14,2022,1,1,January,2,220,175,492444.48,447633.91,2034.7,220,184,163,22,10.0,41925.41,190.57,5.07,0.02
20220324,2022-03-24,2022,1,3,March,12,248,201,676532.04,608552.03,2453.84,242,200,184,17,7.02,46839.55,193.55,4.91,0.02
20220319,2022-03-19,2022,1,3,March,11,234,190,522133.47,476155.62,2034.85,237,199,185,15,6.33,42030.11,177.34,4.72,0.02
20240207,2024-02-07,2024,1,2,February,6,180,142,445748.83,398598.28,2214.43,219,186,175,13,5.94,42685.06,194.91,5.18,-0.06
20250720,2025-07-20,2025,3,7,July,29,293,241,705797.33,641703.64,2190.11,253,210,193,18,7.11,48756.3,192.71,4.81,0.01
20230513,2023-05-13,2023,2,5,May,19,265,210,606111.94,547415.38,2065.72,277,233,211,22,7.94,55410.27,200.04,4.82,-0.04
20250911,2025-09-11,2025,3,9,September,37,319,276,698045.33,640751.87,2008.63,288,245,224,21,7.29,58646.26,203.63,5.04,0.01
20221212,2022-12-12,2022,4,12,December,50,494,411,1212405.03,1108980.74,2244.9,450,385,357,28,6.22,87296.02,193.99,4.88,-0.02
20230916,2023-09-16,2023,3,9,September,37,330,271,822402.0,748161.33,2267.16,301,254,233,21,6.98,63177.55,209.89,5.05,-0.07
20250419,2025-04-19,2025,2,4,April,16,236,180,615209.35,555691.98,2354.63,266,227,217,11,4.14,50355.99,189.31,4.64,-0.07
20250114,2025-01-14,2025,1,1,January,3,205,168,479784.67,434801.44,2120.98,242,201,184,17,7.02,48036.63,198.5,4.69,-0.0
20250526,2025-05-26,2025,2,5,May,22,258,210,601959.51,548294.61,2125.17,272,231,205,27,9.93,53135.5,195.35,5.06,0.09
20230104,2023-01-04,2023,1,1,January,1,221,180,552001.35,494688.11,2238.41,204,176,154,22,10.78,40467.66,198.37,4.74,0.05
20230227,2023-02-27,2023,1,2,February,9,229,188,559954.28,501551.98,2190.18,206,167,154,14,6.8,41911.39,203.45,4.96,-0.01
20220715,2022-07-15,2022,3,7,July,28,305,245,716727.18,663831.06,2176.5,286,233,219,14,4.9,56884.34,198.9,4.87,-0.09
20240423,2024-04-23,2024,2,4,April,17,256,200,612260.67,562718.26,2198.12,274,229,214,15,5.47,55456.07,202.39,5.1,0.04
20240609,2024-06-09,2024,2,6,June,23,261,208,678123.37,605609.86,2320.34,260,223,207,16,6.15,46592.79,179.2,4.51,0.01
20220605,2022-06-05,2022,2,6,June,22,240,192,593760.5,533329.96,2222.21,251,206,188,18,7.17,52321.53,208.45,5.04,0.03
20250830,2025-08-30,2025,3,8,August,35,294,248,755346.32,688196.87,2340.81,294,251,234,18,6.12,57058.09,194.08,4.79,0.02
20230123,2023-01-23,2023,1,1,January,4,242,201,592043.81,538156.74,2223.79,229,198,174,24,10.48,45950.39,200.66,4.92,-0.03
20240125,2024-01-25,2024,1,1,January,4,242,197,567890.34,505364.71,2088.28,245,214,193,22,8.98,47755.03,194.92,4.93,0.06
20230202,2023-02-02,2023,1,2,February,5,199,163,514458.43,468080.5,2352.16,202,167,154,14,6.93,39450.9,195.3,4.91,0.02
20250303,2025-03-03,2025,1,3,March,10,246,211,673784.13,609338.27,2476.98,280,243,221,22,7.86,54380.04,194.21,4.84,-0.08
20230720,2023-07-20,2023,3,7,July,29,268,224,698483.06,633052.02,2362.13,254,210,194,16,6.3,49409.04,194.52,4.62,0.02
20220511,2022-05-11,2022,2,5,May,19,281,238,676910.7,604428.68,2150.99,256,221,200,21,8.2,50217.44,196.16,4.7,0.02
20220825,2022-08-25,2022,3,8,August,34,299,241,695362.14,632618.92,2115.78,286,240,228,12,4.2,55051.62,192.49,4.68,-0.09
20220606,2022-06-06,2022,2,6,June,23,237,195,541568.8,502653.49,2120.9,247,214,204,10,4.05,50672.66,205.15,4.82,-0.06
20220730,2022-07-30,2022,3,7,July,30,254,198,550740.09,504872.79,1987.69,261,226,208,18,6.9,53312.9,204.26,4.97,-0.03
20230519,2023-05-19,2023,2,5,May,20,292,236,775590.64,700512.2,2399.01,255,210,192,19,7.45,48532.92,190.33,4.85,-0.01
20241007,2024-10-07,2024,4,10,October,41,539,437,1345337.84,1222636.77,2268.34,561,464,423,43,7.66,112715.84,200.92,5.03,0.04
20230923,2023-09-23,2023,3,9,September,38,337,273,821861.22,744151.59,2208.16,323,269,251,19,5.88,59441.83,184.03,4.69,-0.06
20231209,2023-12-09,2023,4,12,December,49,449,384,1116204.37,1006216.7,2241.02,434,366,334,33,7.6,84458.0,194.6,4.89,-0.01
20230913,2023-09-13,2023,3,9,September,37,331,269,846329.5,762045.33,2302.25,301,260,238,24,7.97,55829.75,185.48,4.91,0.02
20221126,2022-11-26,2022,4,11,November,47,730,602,1714264.1,1557875.19,2134.08,705,589,544,47,6.67,136489.74,193.6,4.9,0.01
20251115,2025-11-15,2025,4,11,November,46,711,583,1716558.97,1559532.46,2193.44,708,600,551,50,7.06,138752.9,195.98,5.08,-0.01
20221017,2022-10-17,2022,4,10,October,42,598,473,1468411.15,1321056.72,2209.12,572,470,433,38,6.64,115481.0,201.89,4.9,-0.04
20251007,2025-10-07,2025,4,10,October,41,588,478,1521580.57,1370656.7,2331.05,569,485,446,41,7.21,110975.67,195.04,4.77,0.02
20250622,2025-06-22,2025,2,6,June,25,285,228,726699.37,652891.51,2290.85,284,248,236,12,4.23,54924.27,193.4,4.68,-0.06
20220519,2022-05-19,2022,2,5,May,20,254,211,622056.96,564346.95,2221.84,254,225,208,17,6.69,48247.78,189.95,4.91,0.03
20251218,2025-12-18,2025,4,12,December,51,455,372,1107378.66,998360.67,2194.2,457,389,356,35,7.66,90628.83,198.31,4.85,0.05
20240121,2024-01-21,2024,1,1,January,3,230,202,597569.69,532763.79,2316.36,216,176,166,11,5.09,42768.94,198.0,4.83,-0.03
20220528,2022-05-28,2022,2,5,May,21,291,226,704095.22,636007.58,2185.59,286,239,219,20,6.99,56876.31,198.87,5.01,0.01
20240128,2024-01-28,2024,1,1,January,4,247,203,624820.84,569193.04,2304.43,210,170,156,16,7.62,42245.85,201.17,5.08,0.01
20220223,2022-02-23,2022,1,2,February,8,197,155,431304.13,394557.42,2002.83,222,188,174,14,6.31,45205.11,203.63,5.06,-0.01
20221223,2022-12-23,2022,4,12,December,51,455,381,1153302.46,1033842.81,2272.18,458,391,357,34,7.42,86463.84,188.79,4.95,0.0
20240501,2024-05-01,2024,2,5,May,18,278,215,624016.54,571896.06,2057.18,271,233,216,17,6.27,50386.82,185.93,4.92,-0.06
20241119,2024-11-19,2024,4,11,November,47,695,554,1736225.52,1561974.78,2247.45,628,540,496,46,7.32,129380.19,206.02,5.05,0.01
20231105,2023-11-05,2023,4,11,November,44,767,618,1989027.33,1800172.18,2347.03,738,646,587,60,8.13,140960.92,191.0,4.8,0.02
20230304,2023-03-04,2023,1,3,March,9,241,184,579486.4,520262.69,2158.77,255,212,198,15,5.88,48017.34,188.3,4.77,-0.06
20221217,2022-12-17,2022,4,12,December,50,438,366,1107329.26,1004900.46,2294.29,457,397,363,34,7.44,89569.78,196.0,4.89,-0.0
20230408,2023-04-08,2023,2,4,April,14,252,208,595920.28,539183.44,2139.62,230,196,181,16,6.96,43584.97,189.5,4.93,0.0
20220219,2022-02-19,2022,1,2,February,7,228,196,513025.77,466866.4,2047.66,206,162,146,16,7.77,41617.64,202.03,5.0,-0.07
20230124,2023-01-24,2023,1,1,January,4,264,218,617008.36,563018.99,2132.65,269,225,203,23,8.55,53527.14,198.99,5.14,0.07
20230115,2023-01-15,2023,1,1,January,2,241,191,594946.81,535888.83,2223.61,229,190,174,16,6.99,43998.89,192.13,4.69,0.03
20220630,2022-06-30,2022,2,6,June,26,249,202,615227.28,559943.72,2248.77,261,215,197,18,6.9,51807.16,198.49,5.18,-0.03
20251015,2025-10-15,2025,4,10,October,42,504,422,1252209.37,1135045.34,2252.07,515,434,406,30,5.83,102278.76,198.6,4.87,-0.05
20250713,2025-07-13,2025,3,7,July,28,278,227,727604.66,661755.94,2380.42,268,227,207,20,7.46,54435.53,203.12,4.99,0.05
20241107,2024-11-07,2024,4,11,November,45,694,558,1828756.26,1654733.16,2384.34,694,566,520,48,6.92,138697.99,199.85,4.89,-0.01
20230111,2023-01-11,2023,1,1,January,2,215,174,522944.95,471137.71,2191.34,220,191,178,14,6.36,45609.51,207.32,5.0,0.0
20241016,2024-10-16,2024,4,10,October,42,574,475,1456631.0,1333318.85,2322.86,554,466,436,31,5.6,114585.18,206.83,4.99,-0.03
