date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,shipping_cost,avg_shipping_cost,sla_breach_shipments,sla_breach_pct,avg_transit_days,avg_delay_days
20220531,2022-05-31,2022,2,5,May,22,239,194,643416.55,588035.89,2460.4012133891215,247,223,223,51282.549999999996,207.62165991902833,24,9.72,5.2105263157894735,0.11336032388663968
20220601,2022-06-01,2022,2,6,June,22,267,211,657575.4599999997,597326.88,2237.1793258426965,259,230,230,48330.79000000001,186.60536679536682,29,11.2,4.957528957528957,0.07722007722007722
20220602,2022-06-02,2022,2,6,June,22,263,221,645413.5000000001,586548.54,2230.222585551331,239,220,220,47911.08,200.46476987447699,19,7.95,4.99581589958159,0.06276150627615062
20220603,2022-06-03,2022,2,6,June,22,242,198,615377.1300000001,562162.27,2322.9845867768595,220,203,203,45193.15999999999,205.4234545454545,17,7.73,4.990909090909091,0.031818181818181815
20220604,2022-06-04,2022,2,6,June,22,262,216,619514.0199999999,563545.8999999999,2150.9385496183204,242,218,218,48947.32999999999,202.26169421487597,24,9.92,5.276859504132231,0.15289256198347106
20220605,2022-06-05,2022,2,6,June,22,240,192,593760.5,533329.96,2222.2081666666663,234,211,211,44955.07,192.11568376068377,23,9.83,4.8247863247863245,0.04700854700854701
20220606,2022-06-06,2022,2,6,June,23,237,195,541568.8,502653.4899999999,2120.9008016877633,231,216,216,45779.020000000004,198.17757575757577,15,6.49,5.034632034632034,-0.021645021645021644
20220607,2022-06-07,2022,2,6,June,23,301,253,852223.2999999999,769103.4500000001,2555.1609634551496,228,218,218,46411.10999999999,203.55749999999998,10,4.39,5.065789473684211,0.0
20220608,2022-06-08,2022,2,6,June,23,253,207,615771.4000000001,553677.16,2188.447272727273,240,223,223,52469.90000000001,218.62458333333336,17,7.08,5.458333333333333,0.03333333333333333
20220609,2022-06-09,2022,2,6,June,23,266,217,650160.93,588570.78,2212.672105263158,232,212,212,47849.82000000001,206.24922413793107,20,8.62,5.262931034482759,0.05603448275862069
20220610,2022-06-10,2022,2,6,June,23,235,198,588534.92,538390.8300000001,2291.0248085106386,227,204,204,46266.49999999999,203.81718061674005,23,10.13,5.105726872246696,0.0881057268722467
20220611,2022-06-11,2022,2,6,June,23,259,213,709567.52,633295.6799999999,2445.1570656370654,225,211,211,45071.240000000005,200.31662222222224,14,6.22,5.044444444444444,0.044444444444444446
20220612,2022-06-12,2022,2,6,June,23,250,206,616853.86,555444.1100000001,2221.7764400000005,241,216,216,47572.560000000005,197.3965145228216,25,10.37,5.012448132780083,0.14937759336099585
20220613,2022-06-13,2022,2,6,June,24,255,200,659305.3700000001,594710.35,2332.197450980392,226,202,202,42409.46,187.6524778761062,24,10.62,4.876106194690266,0.09734513274336283
20220614,2022-06-14,2022,2,6,June,24,240,194,587910.58,528215.04,2200.896,212,196,196,41440.52999999999,195.4741981132075,16,7.55,4.94811320754717,0.07547169811320754
20220615,2022-06-15,2022,2,6,June,24,249,212,598739.7799999999,538600.4800000001,2163.054136546185,212,186,186,42176.92999999999,198.94778301886788,26,12.26,5.10377358490566,0.12264150943396226
20220616,2022-06-16,2022,2,6,June,24,284,225,780155.4199999999,709766.08,2499.176338028169,223,207,207,41887.61,187.83681614349777,16,7.17,4.95067264573991,0.017937219730941704
20220617,2022-06-17,2022,2,6,June,24,237,191,570141.08,519811.0299999999,2193.295485232067,246,220,220,47956.33,194.94443089430894,26,10.57,4.983739837398374,0.13008130081300814
20220618,2022-06-18,2022,2,6,June,24,269,223,633422.8300000001,573730.41,2132.826802973978,243,225,225,48322.31,198.8572427983539,18,7.41,5.0,0.0
20220619,2022-06-19,2022,2,6,June,24,243,205,694168.28,628981.3299999998,2588.4005349794234,223,210,210,42621.35999999999,191.12717488789235,13,5.83,4.645739910313901,-0.02242152466367713
20220620,2022-06-20,2022,2,6,June,25,263,224,606215.9500000001,560766.0499999999,2132.1903041825094,214,192,192,39869.09,186.30415887850467,22,10.28,4.682242990654205,0.07009345794392523
20220621,2022-06-21,2022,2,6,June,25,251,209,565460.34,514665.51,2050.460199203187,254,234,234,55009.73,216.57374015748033,20,7.87,5.035433070866142,0.01968503937007874
20220622,2022-06-22,2022,2,6,June,25,250,203,648076.53,583355.9299999999,2333.42372,218,195,195,40391.42999999999,185.28178899082565,23,10.55,4.73394495412844,0.10550458715596331
20220623,2022-06-23,2022,2,6,June,25,261,213,617498.0799999998,556706.4700000001,2132.9749808429124,240,228,228,47492.65000000001,197.8860416666667,12,5.0,4.945833333333334,-0.05416666666666667
20220624,2022-06-24,2022,2,6,June,25,243,190,651017.8699999999,592628.9400000002,2438.802222222223,232,211,211,44124.0,190.18965517241378,21,9.05,4.857758620689655,0.09482758620689655
20220625,2022-06-25,2022,2,6,June,25,274,227,745948.09,663990.5,2423.32299270073,223,201,201,43089.27999999999,193.2254708520179,21,9.42,5.197309417040358,0.11659192825112108
20220626,2022-06-26,2022,2,6,June,25,236,193,555901.83,512745.70000000007,2172.651271186441,213,202,202,40475.49000000001,190.02577464788737,11,5.16,4.765258215962441,0.028169014084507043
20220627,2022-06-27,2022,2,6,June,26,279,225,664058.3200000001,609163.11,2183.380322580645,232,215,215,47489.90999999999,204.69788793103444,17,7.33,4.918103448275862,0.03879310344827586
20220628,2022-06-28,2022,2,6,June,26,250,204,593014.1,536881.56,2147.52624,254,232,232,50409.119999999995,198.4611023622047,22,8.66,5.003937007874016,0.08661417322834646
20220629,2022-06-29,2022,2,6,June,26,282,239,757541.1799999999,687306.1499999998,2437.255851063829,247,237,237,49922.0,202.11336032388664,10,4.05,4.9271255060728745,0.0
20220630,2022-06-30,2022,2,6,June,26,249,202,615227.28,559943.72,2248.7699598393574,235,223,223,47118.899999999994,200.50595744680848,11,4.68,5.097872340425532,-0.00851063829787234
20220701,2022-07-01,2022,3,7,July,26,282,225,692856.49,626140.0799999998,2220.354893617021,235,215,215,45354.81,192.9991914893617,20,8.51,4.817021276595745,0.01276595744680851
20220702,2022-07-02,2022,3,7,July,26,275,226,662221.35,602002.39,2189.0996,257,234,234,53158.479999999996,206.84233463035017,23,8.95,4.992217898832685,0.04669260700389105
20220703,2022-07-03,2022,3,7,July,26,257,209,566455.85,512195.87,1992.9800389105058,230,209,209,42590.81,185.17743478260869,21,9.13,4.9,0.05217391304347826
20220704,2022-07-04,2022,3,7,July,27,276,223,737668.7599999999,667516.04,2418.5363768115944,226,210,210,42635.47,188.65252212389382,16,7.08,5.030973451327434,0.05309734513274336
20220705,2022-07-05,2022,3,7,July,27,240,189,596546.7300000001,540069.09,2250.287875,231,215,215,47763.899999999994,206.77012987012984,16,6.93,4.8311688311688314,0.030303030303030304
20220706,2022-07-06,2022,3,7,July,27,291,243,693301.1699999999,626706.14,2153.629347079038,260,244,244,49177.15,189.14288461538462,16,6.15,4.861538461538461,0.0038461538461538464
20220707,2022-07-07,2022,3,7,July,27,287,232,699385.09,630696.1600000001,2197.547595818816,243,222,222,46130.98000000001,189.8394238683128,20,8.23,4.732510288065844,0.0411522633744856
20220708,2022-07-08,2022,3,7,July,27,265,227,664347.4000000001,600339.3600000001,2265.431547169812,247,220,220,45973.28,186.12663967611334,27,10.93,5.02834008097166,0.11336032388663968
20220709,2022-07-09,2022,3,7,July,27,312,270,820576.2300000002,749504.26,2402.2572435897437,250,224,224,50021.12000000001,200.08448000000004,26,10.4,5.212,0.088
20220710,2022-07-10,2022,3,7,July,27,284,241,704557.06,639043.78,2250.1541549295775,272,252,252,53286.48000000001,195.90617647058826,20,7.35,5.202205882352941,0.025735294117647058
20220711,2022-07-11,2022,3,7,July,28,275,229,684460.78,612404.8300000001,2226.9266545454548,240,217,217,47634.76,198.47816666666668,23,9.58,5.129166666666666,0.15416666666666667
20220712,2022-07-12,2022,3,7,July,28,292,252,809956.7,751685.09,2574.264006849315,246,224,224,50472.16000000001,205.17138211382118,22,8.94,5.097560975609756,0.0975609756097561
20220713,2022-07-13,2022,3,7,July,28,291,237,730945.11,665526.67,2287.03323024055,275,249,249,54948.899999999994,199.8141818181818,26,9.45,4.996363636363636,0.07272727272727272
20220714,2022-07-14,2022,3,7,July,28,296,251,740282.7799999999,669013.0900000001,2260.1793581081083,279,255,255,55959.950000000004,200.57329749103945,24,8.6,4.931899641577061,0.053763440860215055
20220715,2022-07-15,2022,3,7,July,28,305,245,716727.1799999999,663831.06,2176.4952786885246,251,237,237,50505.62999999999,201.2176494023904,14,5.58,5.031872509960159,-0.00398406374501992
20220716,2022-07-16,2022,3,7,July,28,275,240,652992.1199999999,600663.2400000001,2184.229963636364,282,258,258,56368.35,199.88776595744682,24,8.51,5.184397163120567,0.08156028368794327
20220717,2022-07-17,2022,3,7,July,28,286,239,692427.5,630185.93,2203.4473076923077,267,246,246,53964.92000000001,202.11580524344575,21,7.87,4.902621722846442,0.056179775280898875
20220718,2022-07-18,2022,3,7,July,29,272,206,630383.26,560040.41,2058.9720955882353,238,219,219,48026.20000000001,201.79075630252106,19,7.98,4.823529411764706,0.025210084033613446
20220719,2022-07-19,2022,3,7,July,29,343,278,835434.9900000001,765692.7799999999,2232.340466472303,282,255,255,55889.649999999994,198.19024822695033,27,9.57,4.833333333333333,0.07446808510638298
20220720,2022-07-20,2022,3,7,July,29,278,221,611708.2000000001,565529.63,2034.2792446043165,276,248,248,52789.83,191.2675,28,10.14,4.992753623188406,0.08333333333333333
20220721,2022-07-21,2022,3,7,July,29,257,206,686757.4099999999,626519.8900000001,2437.820583657588,259,229,229,50832.74,196.2654054054054,30,11.58,4.861003861003861,0.08494208494208494
20220722,2022-07-22,2022,3,7,July,29,266,210,675665.88,617665.97,2322.0525187969924,246,222,222,49024.81,199.28784552845528,24,9.76,5.186991869918699,0.06097560975609756
20220723,2022-07-23,2022,3,7,July,29,280,228,664191.11,607667.1300000001,2170.2397500000006,238,210,210,50876.71,213.76768907563024,28,11.76,5.088235294117647,0.10084033613445378
20220724,2022-07-24,2022,3,7,July,29,246,214,647609.03,585547.3399999999,2380.273739837398,220,205,205,43489.51000000001,197.67959090909096,15,6.82,5.1,0.04090909090909091
20220725,2022-07-25,2022,3,7,July,30,233,197,553120.04,498831.22,2140.90652360515,225,203,203,48192.159999999996,214.18737777777775,22,9.78,5.0488888888888885,0.08
20220726,2022-07-26,2022,3,7,July,30,287,230,779404.3800000001,711573.5499999999,2479.3503484320554,236,217,217,47074.11,199.46656779661018,19,8.05,5.072033898305085,0.0423728813559322
20220727,2022-07-27,2022,3,7,July,30,285,227,638192.1899999998,577767.48,2027.2543157894736,258,229,229,52791.39,204.61779069767442,29,11.24,5.046511627906977,0.06201550387596899
20220728,2022-07-28,2022,3,7,July,30,301,246,751469.0700000001,685511.0300000001,2277.445282392027,256,226,226,50952.07,199.0315234375,30,11.72,5.1015625,0.05859375
20220729,2022-07-29,2022,3,7,July,30,277,238,734784.4299999999,668159.65,2412.128700361011,258,235,235,49425.4,191.57131782945737,23,8.91,4.98062015503876,0.07751937984496124
20220730,2022-07-30,2022,3,7,July,30,254,198,550740.0900000001,504872.79000000004,1987.6881496062992,262,243,243,53026.380000000005,202.39076335877866,19,7.25,4.977099236641221,0.007633587786259542
20220731,2022-07-31,2022,3,7,July,30,275,222,658140.19,588090.55,2138.511090909091,241,224,224,44657.659999999996,185.3014937759336,17,7.05,4.842323651452282,0.024896265560165973
20220801,2022-08-01,2022,3,8,August,31,269,220,695035.1,628143.1499999999,2335.1046468401482,224,211,211,46785.380000000005,208.8633035714286,13,5.8,5.294642857142857,0.0
20220802,2022-08-02,2022,3,8,August,31,268,219,619525.4600000001,571015.26,2130.6539552238805,237,217,217,45465.71,191.8384388185654,20,8.44,4.9957805907173,0.016877637130801686
20220803,2022-08-03,2022,3,8,August,31,291,242,764674.55,693272.12,2382.378419243986,243,226,226,49059.57000000001,201.89123456790125,17,7.0,5.016460905349795,0.07407407407407407
20220804,2022-08-04,2022,3,8,August,31,293,252,692313.4100000001,622466.9699999999,2124.460648464163,264,247,247,49860.63,188.8660227272727,17,6.44,4.912878787878788,0.01893939393939394
20220805,2022-08-05,2022,3,8,August,31,295,241,768884.3499999999,693410.0900000002,2350.5426779661025,248,224,224,45210.35999999999,182.2998387096774,24,9.68,4.745967741935484,0.05241935483870968
20220806,2022-08-06,2022,3,8,August,31,293,244,747860.9299999999,674415.4299999999,2301.759146757679,264,248,248,52955.65000000001,200.58958333333337,16,6.06,4.8143939393939394,-0.011363636363636364
20220807,2022-08-07,2022,3,8,August,31,269,215,762170.75,680098.58,2528.24750929368,251,230,230,46321.59,184.54816733067727,21,8.37,4.617529880478088,0.05976095617529881
20220808,2022-08-08,2022,3,8,August,32,310,265,710232.2,631023.6100000001,2035.560032258065,269,249,249,54478.22,202.52126394052044,20,7.43,5.219330855018588,0.03345724907063197
20220809,2022-08-09,2022,3,8,August,32,267,229,657167.6699999999,596416.7000000001,2233.770411985019,255,231,231,51161.87999999999,200.63482352941173,24,9.41,5.105882352941176,0.07058823529411765
20220810,2022-08-10,2022,3,8,August,32,278,218,680023.1799999999,621761.0,2236.55035971223,275,260,260,51650.51,187.82003636363638,15,5.45,4.883636363636364,-0.04
20220811,2022-08-11,2022,3,8,August,32,266,219,626765.3699999999,567205.5099999999,2132.3515413533833,253,228,228,53176.509999999995,210.18383399209483,25,9.88,4.980237154150197,0.07114624505928854
20220812,2022-08-12,2022,3,8,August,32,280,235,667376.62,608992.5200000001,2174.9732857142862,240,221,221,44715.04000000001,186.3126666666667,19,7.92,4.804166666666666,0.04583333333333333
20220813,2022-08-13,2022,3,8,August,32,279,228,690503.4800000001,623102.26,2233.3414336917563,239,220,220,46515.91,194.62723849372387,19,7.95,4.924686192468619,0.06694560669456066
20220814,2022-08-14,2022,3,8,August,32,278,223,749810.87,676147.1200000001,2432.1838848920866,256,236,236,48491.72000000001,189.42078125000003,20,7.81,4.859375,0.0234375
20220815,2022-08-15,2022,3,8,August,33,272,226,690233.04,625150.08,2298.345882352941,238,223,223,45602.31,191.60634453781512,15,6.3,5.029411764705882,0.004201680672268907
20220816,2022-08-16,2022,3,8,August,33,302,250,774169.7200000001,706455.4900000001,2339.256589403974,256,237,237,53164.80999999998,207.67503906249993,19,7.42,5.01171875,0.05078125
20220817,2022-08-17,2022,3,8,August,33,312,256,828694.7299999999,751465.4200000002,2408.5430128205135,279,255,255,52504.61000000001,188.18856630824376,24,8.6,4.92831541218638,0.07885304659498207
20220818,2022-08-18,2022,3,8,August,33,300,239,680818.54,617852.29,2059.5076333333336,271,244,244,53980.130000000005,199.18867158671588,27,9.96,5.018450184501845,0.08856088560885608
20220819,2022-08-19,2022,3,8,August,33,296,238,663480.46,595769.98,2012.7364189189188,284,258,258,55361.63,194.93531690140844,26,9.15,5.137323943661972,0.09507042253521127
20220820,2022-08-20,2022,3,8,August,33,299,254,715416.6799999999,653236.3300000001,2184.7368896321072,259,244,244,51143.530000000006,197.4653667953668,15,5.79,4.953667953667954,0.02702702702702703
20220821,2022-08-21,2022,3,8,August,33,287,236,791367.3200000001,705553.6799999999,2458.3751916376305,266,253,253,53703.100000000006,201.89135338345866,13,4.89,4.80827067669173,-0.03759398496240601
20220822,2022-08-22,2022,3,8,August,34,306,248,766593.4600000001,699060.52,2284.5115032679737,272,241,241,56090.009999999995,206.21327205882352,31,11.4,5.305147058823529,0.1323529411764706
20220823,2022-08-23,2022,3,8,August,34,292,235,800705.37,729452.3299999998,2498.124417808219,279,253,253,53318.46000000001,191.10559139784948,26,9.32,4.767025089605735,0.05734767025089606
20220824,2022-08-24,2022,3,8,August,34,287,240,717034.8899999999,645929.65,2250.6259581881536,268,250,250,52842.350000000006,197.17294776119405,18,6.72,4.884328358208955,0.041044776119402986
20220825,2022-08-25,2022,3,8,August,34,299,241,695362.1400000001,632618.9199999999,2115.7823411371237,250,229,229,48776.0,195.104,21,8.4,5.02,0.04
20220826,2022-08-26,2022,3,8,August,34,305,252,760796.06,694493.4899999999,2277.0278360655734,284,255,255,58069.02,204.46838028169012,29,10.21,5.133802816901408,0.10211267605633803
20220827,2022-08-27,2022,3,8,August,34,297,245,700021.5100000001,639283.1400000001,2152.4684848484853,290,272,272,61595.90000000001,212.39965517241382,18,6.21,5.175862068965517,0.013793103448275862
20220828,2022-08-28,2022,3,8,August,34,301,242,796910.4800000001,717852.8999999999,2384.893355481727,243,227,227,46461.00999999999,191.19757201646087,16,6.58,4.748971193415638,0.03292181069958848
20220829,2022-08-29,2022,3,8,August,35,297,255,668089.72,613636.54,2066.1162962962962,277,250,250,58002.729999999996,209.3961371841155,27,9.75,5.140794223826715,0.08303249097472924
20220830,2022-08-30,2022,3,8,August,35,302,242,820638.78,742775.9399999997,2459.5229801324494,284,263,263,57281.46000000001,201.69528169014086,21,7.39,5.080985915492958,0.02464788732394366
20220831,2022-08-31,2022,3,8,August,35,314,261,851647.9099999999,765424.9899999999,2437.659203821656,271,234,234,54350.11999999999,200.55394833948336,37,13.65,5.129151291512915,0.1881918819188192
20220901,2022-09-01,2022,3,9,September,35,286,230,723586.1499999999,650937.22,2276.0042657342656,273,252,252,52785.939999999995,193.35509157509156,21,7.69,5.2344322344322345,0.09523809523809523
20220902,2022-09-02,2022,3,9,September,35,335,282,902071.8099999999,815212.2099999998,2433.4692835820892,288,262,262,53822.53,186.88378472222223,26,9.03,5.017361111111111,0.06944444444444445
20220903,2022-09-03,2022,3,9,September,35,307,262,740279.88,678427.43,2209.861335504886,278,261,261,53440.55,192.23219424460433,17,6.12,4.866906474820144,-0.039568345323741004
